Country,Year,Exports of goods and services (% of GDP),GDP (current US$),GDP growth (annual %),GDP per capita (current US$),Imports of goods and services (% of GDP),"Inflation, consumer prices (annual %)",Trade (% of GDP),"Employment to population ratio, 15+, female (%) (modeled ILO estimate)","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (national estimate)","Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, male (%) (national estimate)","Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Unemployment with advanced education (% of total labor force with advanced education),"Unemployment with advanced education, female (% of female labor force with advanced education)","Unemployment with advanced education, male (% of male labor force with advanced education)",Unemployment with basic education (% of total labor force with basic education),"Unemployment with basic education, female (% of female labor force with basic education)","Unemployment with basic education, male (% of male labor force with basic education)","Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)_x","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",Current account balance (% of GDP),External debt stocks (% of GNI),"Foreign direct investment, net inflows (% of GDP)",Gini index,"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Population growth (annual %),Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),"Unemployment, total (% of total labor force) (modeled ILO estimate)_y",Urban population (% of total population),agr_area_harvested_avg,agr_production_avg,agr_yield_avg,agr_area_harvested_item_count,agr_production_item_count,agr_yield_item_count,agr_area_harvested_total,agr_production_total,agr_yield_total,pop_rural_population,pop_total_population___both_sexes,pop_total_population___female,pop_total_population___male,pop_urban_population,disaster_count,disaster_deaths,disaster_injured,disaster_affected,disaster_total_affected,disaster_damage_usd_thousands,disaster_aid_usd_thousands,Trade_Dependency_Index,Resilience_Score,Spending_Efficiency,Shock_Impact_Score
China,2023,0.1250415127109408,18270356654533.2,0.4672427379580789,0.1495540202625091,0.0902255210476039,0.16275799032238497,36.1051923690574,0.8638139176003471,0.549001130795326,37.995,59.949,41.975,59.706,40.141,3.843,4.507,3.445,3.137,3.246,3.051,4.057,5.173,4.67,14.178,16.919,15.745,1.4415829879426,0.0379192644970337,0.280991103634816,35.7,80.926,75.201,0.7764506851632551,-0.103794531589067,0.0,4.67,64.57,1527590.388429752,16654545.12375,13120.763636363636,121.0,168.0,121.0,184838437.0,2797963580.79,1587612.4,513079075.0,0.9971698139155704,713597370.0,740461354.0,953931777.0,15.0,0.0043640474844544,0.0029154993368934,0.0082227497357398,2864655.0,0.1390457368718238,0.0,0.10763351687927235,0.643740250496293,0.7452427787808202,0.15498651913211417
China,2024,0.1356191528281778,18743803170827.2,0.4623840595977677,0.1536624013885855,0.0921979061395585,0.16249403616544736,37.1984201388623,0.858637817679114,0.5387970491626728,37.892,59.949,41.782,59.706,39.99,3.843,4.507,3.445,3.137,3.246,3.051,3.975,5.062,4.571,13.546,16.482,15.226,2.2616499482671,0.0379192644970337,0.0989988051182737,35.7,80.926,75.201,0.7764506851632551,-0.123063407363995,0.0,4.571,65.544,1527590.388429752,16654545.12375,13120.763636363636,0.0,0.0,0.0,0.0,0.0,0.0,513079075.0,0.9971698139155704,713597370.0,740461354.0,953931777.0,17.0,0.004951950254381,0.0006997198408544,0.000426802316199,148287.0,0.034218897044984,0.0,0.11390852948386815,0.6431613497753488,0.7667237361837231,0.04041170168046088
Croatia,2000,0.3087627667104049,22134411297.473,0.4398157448100822,0.0562026110057124,0.3471797490667421,0.23189836167460726,74.6016854703406,0.5293607034351943,0.1332992299822304,21.343,21.755,26.587,29.587,24.024,9.502,10.008,8.972,13.661,16.241,11.222,17.34,15.047,16.064,41.609,41.981,41.82,-1.52722841882587,0.1327831977699491,4.58593627511279,31.3,76.68,69.12,0.6023618635780341,-0.986434858645568,0.0,16.064,53.428,14014.166666666666,64151.435047619045,7265.570000000001,60.0,105.0,60.0,840850.0,6735900.68,435934.2,2062239.0,0.0002957356354653,2246968.0,2079137.0,2365833.0,2.0,0.000463538722442,0.0005424184812824,0.0,200.0,0.0012128270280444,0.0,0.3279712578885735,0.45760408900438854,0.1541137889657074,7.477309654061629
Croatia,2001,0.332256600195889,23066883849.6467,0.4416591210058141,0.0610022016490209,0.3790802413151024,0.21871299918384243,79.4405856034588,0.5239434808468227,0.1313338000107695,21.067,21.755,28.07,29.587,24.65,9.502,10.008,8.972,13.661,16.241,11.222,17.905,14.146,15.822,41.598,38.221,39.677,-2.23834054152959,0.1327831977699491,4.4945739209067,31.1,78.17,71.03,0.6600550441302078,-3.8476707266781,0.0,15.822,53.642,14287.983333333334,77162.51038095239,7769.116666666667,60.0,105.0,60.0,857279.0,8102063.59,466147.0,2043497.0,0.0002785236649775,2233751.0,2067323.0,2364583.0,1.0,0.0,0.0,3.4631801054779035e-06,1200.0,0.0,0.0,0.35566842075549565,0.4764492035982199,0.17354961057353857,0.01238957748266741
Croatia,2002,0.3179795038487418,26757722428.6781,0.4715572112245397,0.0709792237841827,0.4129015140172907,0.18545913735599306,81.1609977960211,0.5258563873394524,0.1280760325238275,21.693,21.755,29.45,29.587,25.66,9.502,10.008,8.972,13.661,16.241,11.222,17.32,13.212,15.053,39.056,34.629,36.533,-6.2103221208118,0.1327831977699491,3.66542521482355,30.633333333333333,78.4,71.21,0.666970633502646,0.0588712912047699,0.0,15.053,53.81,14386.083333333334,83983.22076190475,8101.3,60.0,105.0,60.0,863165.0,8818238.18,486078.0,2030408.0,0.0002817610089533,2236582.0,2069200.0,2365411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3654405089330163,0.48849801821960853,0.22303443921643568,0.0
Croatia,2003,0.3140120407115415,35245317001.8224,0.4689478179350347,0.0939803006753466,0.4200646113556164,0.18696870710671287,81.4432514353208,0.5371248533170441,0.141026331376878,20.608,20.674,28.347,28.488,24.563,7.387,8.478,6.222,14.017,13.809,14.22,15.64,12.533,13.924,38.698,34.14,36.089,-9.1066358196642,0.1327831977699491,5.23880665324196,30.166666666666668,78.23,71.17,0.663471576350005,0.0284699231131846,0.0,13.924,53.979,14227.916666666666,63150.10773584906,6686.419672131147,60.0,106.0,61.0,853675.0,6693911.42,407871.6,2019844.0,0.0002823826230047,2237642.0,2069044.0,2369102.0,3.0,0.0089089881288863,0.0,0.0,0.0,0.0016469038208168,0.0,0.36703832603357894,0.4860438348128905,0.2939153929237877,37.249609160149625
Croatia,2004,0.3256806638029579,41836292157.3335,0.4534230327225957,0.1118259943384942,0.4107699788528218,0.19151951297827344,81.6444126603338,0.5548393319294636,0.1716385762748371,21.741,21.738,31.807,31.855,26.883,7.925,7.662,8.204,13.501,14.026,12.99,15.283,12.345,13.664,37.269,29.561,32.826,-6.14980575305841,0.1327831977699491,3.14124376125564,29.7,79.08,72.13,0.6941378413953307,0.0279042785156658,0.0,13.664,54.147,13285.283333333333,79250.65420560748,7969.016393442623,60.0,107.0,61.0,797117.0,8479820.0,486110.0,2010143.0,0.0002846999231742,2239260.0,2070796.0,2373777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3682253213278899,0.5035999427400256,0.34481873204747815,0.0
Croatia,2005,0.3238530592481213,45013119281.806,0.4551621220255942,0.1202833833064355,0.4108494000644933,0.21145335566436996,81.4923355714118,0.5679403301773055,0.1663346077217167,21.305,21.339,29.88,30.032,25.682,6.27,6.46,6.066,11.24,10.862,11.651,13.842,11.568,12.598,35.234,30.567,32.541,-7.53586560507973,0.1327831977699491,4.03155518239355,30.7,78.83,71.83,0.6848125239838097,0.128732789322745,0.0,12.598,54.315,13904.35593220339,82688.52764150943,7716.806666666666,59.0,106.0,60.0,820357.0,8764983.93,463008.4,2000102.0,0.0002873747889486,2240892.0,2073053.0,2377955.0,3.0,7.91407574901074e-05,0.0,7.214958553078966e-07,250.0,0.0,0.0,0.3673512296563073,0.5023307738596323,0.3494197019076413,0.2769390959472881
Croatia,2006,0.3369275189785879,49590197656.5482,0.4635402859520117,0.1326472274984646,0.4208473556183892,0.20944142142729455,83.5058793177563,0.5767814946390393,0.1657961337569327,21.751,21.773,28.949,29.07,25.425,6.044,6.94,4.98,12.177,11.72,12.65,12.681,9.82,11.13,31.21,27.497,29.1,-7.88339836164573,0.1327831977699491,6.74853509660753,31.700000000000003,79.33,72.51,0.7048495776786567,0.0235231237565747,0.0,11.13,54.483,13868.183333333332,87255.5546728972,8586.232786885246,60.0,107.0,61.0,832091.0,9336344.35,523760.2,1989394.0,0.0002886496478549,2241080.0,2074720.0,2381305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37888743729848856,0.5132262259428848,0.38760168747627466,0.0
Croatia,2007,0.3360146873331294,59298265769.9946,0.4631784595073298,0.1589670724326655,0.4188500053349172,0.20485137011160015,83.2514767234118,0.5813789001591408,0.2320015077271013,22.256,22.262,32.428,32.404,27.453,6.615,7.457,5.711,12.124,12.145,12.104,11.341,8.751,9.909,29.285,22.111,25.123,-8.01470793790892,0.1327831977699491,7.8346433188692,32.7,79.25,72.33,0.7004097362915784,-0.0218526602655707,0.0,9.909,54.651,13557.933333333332,82508.7863551402,7824.840983606557,60.0,107.0,61.0,813476.0,8828440.14,477315.3,1978228.0,0.000288755542284,2240013.0,2075941.0,2384038.0,2.0,0.000135669869983,7.051440256672426e-05,0.0,26.0,0.0,0.0,0.3774323463340233,0.5233582983123516,0.4708244259634253,0.7115800820390711
Croatia,2008,0.3189026209157378,68478776205.9826,0.4289690360761839,0.1838509215378752,0.4223837818487136,0.25505299995603964,82.0719814536512,0.5971483225899789,0.2548058801356954,21.423,21.421,34.203,34.201,27.958,5.122,5.752,4.379,9.816,10.611,9.046,10.345,7.038,8.53,28.283,20.627,23.678,-10.9274578709008,0.1327831977699491,7.66605422421404,33.7,79.6,72.4,0.7073995981035766,-0.0118794578559279,0.0,8.53,54.819,13585.360655737704,92282.39672727272,8661.277419354838,61.0,110.0,62.0,828707.0,10151063.64,536999.2,1966449.0,0.0002878458128703,2238615.0,2076016.0,2385979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37064320138222573,0.5207819118475325,0.4740414860045681,0.0
Croatia,2009,0.274385610145171,62321642125.1721,0.3314310615212086,0.1673521270677755,0.3253191389154898,0.19662440323271344,69.6952439244403,0.6078702438553907,0.2131818426579075,21.733,21.729,32.321,32.309,27.145,6.293,7.059,5.29,9.84,8.93,10.724,10.708,7.917,9.202,27.442,23.706,25.213,-6.55650234772972,0.1327831977699491,4.92541459314338,32.6,79.6,72.9,0.7160647160523363,-0.10502751669287,1.0,9.202,54.987,13693.27868852459,88348.90054545455,8606.616129032258,61.0,110.0,62.0,835290.0,9718379.06,533610.2,1954051.0,0.0002850258579755,2235812.0,2074718.0,2387033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2998523745303304,0.4860072736100647,0.5080381221327698,0.0
Croatia,2010,0.3134736277272746,58981738868.753,0.3922899352555591,0.1586598614356136,0.3200914850505962,0.17532888511443007,72.6386568634317,0.5881142599945345,0.1510957945183348,20.425,20.421,27.917,27.908,24.252,8.468,8.836,8.012,12.743,10.616,14.839,12.306,11.038,11.62,33.569,31.476,32.355,-2.51814375609402,0.1327831977699491,2.61954028140033,32.4,79.6,73.5,0.7264628575908509,-0.226821270818422,1.4,11.62,55.155,13217.967741935485,77597.78982905982,8653.920634920634,62.0,117.0,63.0,819514.0,9078941.41,545197.0,1940974.0,0.0002785724864351,2230463.0,2070682.0,2387179.0,2.0,0.0,0.0,1.5035973624616563e-05,5210.0,0.0003764351590438,0.0,0.3167825563889354,0.4961117553808026,0.5149403587485814,1.4002491363158254
Croatia,2011,0.3427028396934841,62903737379.7834,0.4060204784619561,0.1699088327486439,0.34958447684374,0.19495293770479144,77.7657386922551,0.5560931697985821,0.1110602552366593,17.194,17.197,23.782,23.786,20.56,9.318,9.673,8.89,17.065,15.348,18.758,13.72,13.644,13.678,36.102,37.051,36.666,-1.66224275963357,0.1327831977699491,1.9855409036994,32.3,79.9,73.8,0.7366134243308271,-0.345264228485821,1.0,13.678,55.322,13236.129032258064,76813.15401709401,8710.192063492063,62.0,117.0,63.0,820640.0,8987139.02,548742.1,1927119.0,0.0002645992351754,2220335.0,2060489.0,2386252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34614365826861204,0.492070205103468,0.5184302123789667,0.0
Croatia,2012,0.3502679012290084,57551963753.2104,0.3820762493147894,0.1560615222136205,0.356185224068527,0.21295252725712124,79.0022669647168,0.5387644874535839,0.0541435571590112,14.691,14.701,20.017,20.032,17.414,10.814,11.38,10.13,18.118,16.924,19.283,15.984,15.895,15.935,42.009,42.194,42.118,-0.36132279399116,0.1327831977699491,2.54569948440014,32.5,80.6,73.9,0.749899938518924,-0.474278461071106,1.1,15.935,55.506,13627.774193548386,68900.44461538461,8652.798387096775,62.0,117.0,62.0,844922.0,8061352.02,536473.5,1911684.0,0.000249754761567,2209329.0,2049908.0,2384842.0,3.0,7.91407574901074e-05,0.0,4.3289751318473795e-06,1500.0,0.0,0.0,0.35322656264876773,0.4761016685136926,0.451388327929008,0.33287396857527757
Croatia,2013,0.3590488253331271,59852401272.3204,0.4057128634306034,0.1633885249303493,0.3692461762271143,0.19406594594493934,80.9105173733355,0.53366876175473,0.0,12.351,12.368,17.35,17.375,14.906,11.456,12.083,10.689,21.021,19.3,22.552,16.759,17.668,17.251,50.233,49.986,50.087,-0.858964118871848,0.1327831977699491,1.59377624608893,32.0,80.9,74.4,0.7635165524384062,-0.622679127955842,1.2,17.251,55.706,13848.508196721312,78642.3568695652,9941.04193548387,61.0,115.0,62.0,844759.0,9043871.04,616344.6,1894797.0,0.0002381765122333,2200117.0,2042281.0,2383009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3641475007801207,0.4786879322487915,0.4998881844545653,0.0
Croatia,2014,0.3929289088425494,59612144078.4133,0.4009184474932105,0.1639905089118249,0.3846624779634045,0.15564829096246427,85.2091769480039,0.5469305084473307,0.0446125679823379,15.283,15.31,21.177,21.214,18.297,9.603,10.192,8.867,25.314,26.013,24.616,18.267,16.445,17.29,46.459,44.993,45.601,0.393612117446996,0.1327831977699491,5.34746591045471,32.1,80.9,74.7,0.7687156232076604,-0.766382113019195,1.2,17.29,55.923,12401.196721311477,78636.70400000001,10506.639344262296,61.0,115.0,61.0,756473.0,9043220.96,640905.0,1876612.0,0.0002224168082019,2187798.0,2031680.0,2380921.0,2.0,3.391746749576032e-05,0.0,2.7751616578562935e-05,9616.0,0.0,0.0,0.3887956934029769,0.4884377017631979,0.5685576879099891,0.2760270570985572
Croatia,2015,0.4275424236200919,51005200669.6941,0.4329070180694332,0.1417815712770231,0.4122850697787077,0.15170976129147376,90.6409410989512,0.5630696523011139,0.0671477034085401,15.72,15.753,22.323,22.376,19.101,9.24,9.294,9.17,21.353,21.362,21.343,16.899,15.547,16.175,43.785,41.526,42.455,2.81569132776122,0.1327831977699491,0.95805116174867,31.1,80.4,74.3,0.7535310355641212,-1.19410185876662,0.7,16.175,56.155,13018.393442622952,71922.66547826087,9282.630645161287,61.0,115.0,62.0,794122.0,8271106.53,575523.1,1857290.0,0.0001978341728721,2168973.0,2014755.0,2378726.0,1.0,0.0,0.0,3.4631801054779035e-06,1200.0,0.0,0.0,0.41991374669939985,0.5005138455727409,0.4983640838799398,0.017417429084011594
Croatia,2016,0.4412299065647836,52654855638.1057,0.4455450111583997,0.1480365390618024,0.4156958859950904,0.14127505178300998,92.1307890861689,0.565609477728303,0.0825211351031176,22.147,22.185,28.775,28.839,25.545,7.81,8.62,6.784,17.218,17.745,16.758,13.788,12.514,13.103,31.445,31.381,31.408,2.46258877507004,0.1327831977699491,2.99014228580785,30.9,81.2,74.8,0.7754001427681336,-1.08634598144505,0.9,13.103,56.403,13869.377049180328,84980.34465517242,9750.445161290325,61.0,116.0,62.0,846032.0,9857719.98,604527.6,1836858.0,0.0001653197697514,2144318.0,1992125.0,2376407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428462896279937,0.5150034867807479,0.5401625353031403,0.0
Croatia,2017,0.4676240156811352,56186190437.9959,0.443544048314489,0.1606598864150412,0.4475879998686912,0.17689001403496046,97.2213314044204,0.5807841309135333,0.1233374616337299,21.764,21.805,29.764,29.839,25.87,7.112,6.97,7.292,19.575,20.239,19.025,11.905,10.611,11.208,27.876,27.266,27.517,4.05033996072395,0.1327831977699491,3.23999605818927,30.4,80.8,74.8,0.7687981481405077,-1.60675520461679,0.6,11.208,56.667,12923.868852459016,74667.96147826087,9322.53064516129,61.0,115.0,62.0,788356.0,8586815.57,577996.9,1815373.0,0.0001259572976726,2114524.0,1964676.0,2373980.0,2.0,0.0,0.0002169673925129,2.308786736985269e-05,8080.0,0.0007575757575757,0.0,0.4576060077749132,0.5214561203091912,0.5188029234938513,7.858004508186394
Croatia,2018,0.4698752755656117,61668130122.5878,0.4393651622565113,0.1788432128781806,0.4664301022993285,0.18274723289968406,99.06781797397,0.5978877654358693,0.1505842442517904,20.273,20.347,30.438,30.494,25.496,6.025,6.493,5.421,11.303,10.868,11.671,9.341,7.645,8.432,29.663,19.75,23.897,1.21879362311209,0.1327831977699491,2.66911435553493,29.7,81.3,74.7,0.7753176178352899,-1.31087324504252,0.5,8.432,56.947,11616.727272727272,84722.7827184466,10734.171428571428,66.0,103.0,56.0,766704.0,8726446.62,601113.6,1793077.0,8.859719298072834e-05,2086352.0,1938516.0,2371706.0,1.0,0.0,0.0,1.2986925395542138e-06,471.0,0.0,0.0,0.4681526889324701,0.5296389456322739,0.5667999935810913,0.014494790476678801
Croatia,2019,0.4857343469579994,61467582193.6824,0.441539224455246,0.1800501344329692,0.4770940358181302,0.17124134925211437,101.382013330328,0.609429503769551,0.1792579828765277,21.845,21.88,33.145,33.181,27.659,5.253,5.902,4.375,9.087,7.342,10.609,7.16,6.152,6.617,19.912,14.619,16.729,2.63940414879378,0.1327831977699491,6.47277176941678,28.9,81.4,75.2,0.7856332344409545,-0.992302961069294,0.4,6.617,57.242,11677.31343283582,84373.54817307692,10881.205357142857,67.0,104.0,56.0,782380.0,8774849.01,609347.5,1770247.0,6.210020641299677e-05,2066250.0,1920084.0,2369901.0,1.0,1.1305822498586772e-05,1.3560462032062356e-05,1.7315900527389518e-07,65.0,0.0,0.0,0.4814141913880648,0.5404996612489947,0.5922204110692801,0.39682031104680576
Croatia,2020,0.3798688346995117,57963370885.0798,0.3147979242094729,0.1712332300637907,0.4469989806557441,0.16149373428780128,89.5334538008947,0.6000257197511614,0.1712616444994883,18.95,18.991,31.844,31.883,25.589,5.36,5.728,4.876,9.928,10.163,9.744,7.578,7.447,7.507,25.177,18.816,21.222,-0.79471642197724,0.1327831977699491,2.53910439982718,29.5,80.7,74.5,0.761948578714343,-0.894863743984583,0.4,7.507,57.553,12622.089552238804,90453.8339423077,12621.461403508772,67.0,104.0,57.0,845680.0,9407198.73,719423.3,1747114.0,3.9837621757448944e-05,2049088.0,1904870.0,2368833.0,2.0,0.0001017524024872,0.0001708618216039,0.0006042412348866,228349.0,0.0612808206286467,0.0,0.4134339076776279,0.48711039819769336,0.5818758779037062,1522.06895045955
Croatia,2021,0.4775805189209114,69006802298.6956,0.5473923432487147,0.2060345247673508,0.4957690247119944,0.19940454274822064,102.308430815836,0.6146859779131636,0.1884389639760917,20.018,20.051,31.084,31.114,25.715,4.904,5.043,4.713,10.498,12.037,9.398,8.021,7.255,7.608,26.498,18.983,21.996,0.807872377612066,0.1327831977699491,7.42706757670832,28.9,79.6,73.4,0.7247298340010992,-0.904000889163613,0.3,7.608,57.878,12329.09090909091,85772.79823529412,11255.421052631578,66.0,102.0,57.0,813720.0,8748825.42,641559.0,1723776.0,1.9657169123676183e-05,2033530.0,1891080.0,2368602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4866747718164529,0.5578948827314806,0.6202333181009226,0.0
Croatia,2022,0.5892501494500954,71198635101.9514,0.4880451003397641,0.21392708521237,0.6463171345388097,0.3293614842878975,125.213857590974,0.6338954170618399,0.2120510473318615,22.963,22.977,34.056,34.07,28.67,5.264,5.357,5.134,11.647,13.798,9.898,7.905,6.135,6.96,22.725,14.827,18.083,-3.68078262891498,0.1327831977699491,5.51610421858619,30.0,80.7,74.6,0.7636816023040978,-0.603521952188318,0.4,6.96,58.219,11895.36231884058,72599.08886792453,11193.65,69.0,106.0,60.0,820780.0,7695503.42,671619.0,1700237.0,7.566638298419845e-06,2023826.0,1883201.0,2369184.0,1.0,0.0082645562464669,0.0,0.0,0.0,0.0,0.0,0.6177836419944525,0.5541010334903373,0.4628996732367886,964.7373868920478
Croatia,2023,0.5138311163472769,84393795502.4421,0.4437837884456205,0.2536062421754527,0.5213170828129915,0.28450574684381474,107.700919430599,0.6468999662428265,0.1915890366700769,19.56,19.534,30.701,30.68,25.287,3.584,4.342,2.545,11.789,12.442,11.269,6.622,5.607,6.086,21.662,17.142,18.901,0.753574362369111,0.1327831977699491,3.95990588027565,30.0,81.7,75.4,0.7940507775911789,0.104856226330186,0.4,6.086,58.575,11746.764705882351,70400.3947368421,10312.906896551724,68.0,76.0,58.0,798780.0,5350430.0,598148.6,1676471.0,0.0,2017326.0,1878697.0,2370512.0,3.0,0.0063538722442057,0.0002712092406412,1.7826719592947507e-05,6277.0,0.0,0.0,0.5175740995801341,0.5491738396825177,0.6077458741791301,6642.908204439847
Croatia,2024,0.4778057907112024,92526176108.621,0.4494744491464879,0.2777216591375404,0.5002003132129722,0.20600024523092614,102.716218689318,0.6521564403864392,0.1977814872650907,20.43,19.534,31.23,30.68,25.978,3.584,4.342,2.545,11.789,12.442,11.269,5.687,4.834,5.236,18.199,15.508,16.558,-1.13396578057263,0.1327831977699491,5.04216663315136,30.0,81.7,75.4,0.7940507775911789,0.1712144343961,0.4,5.236,58.945,11746.764705882351,70400.3947368421,10312.906896551724,0.0,0.0,0.0,0.0,0.0,0.0,1676471.0,0.0,2017326.0,1878697.0,2370512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48900305196208727,0.5561647301878105,0.8197591857452052,0.0
France,2000,0.2474940996833861,1360959069477.49,0.4530955766271454,0.2591523032024702,0.216083456605575,0.18552510284035167,57.7860470318197,0.6242344355318362,0.2641753271229337,25.097,25.08,31.321,31.26,28.261,5.546,6.17,4.907,15.3,17.579,13.343,12.205,8.543,10.218,22.507,18.843,20.484,1.1848394944316,0.1327831977699491,3.04117027418416,32.6,83.0,75.3,0.8137742365412146,0.686335719566776,0.0,10.218,75.871,167491.02469135803,1375961.1277027028,15607.432098765432,81.0,148.0,81.0,13566773.0,203642246.9,1264202.0,14382604.0,0.038223552051492,30626970.0,28856747.0,45225597.0,6.0,0.0001243640474844,2.440883165771224e-05,2.6839645817453753e-05,9509.0,0.0,0.0,0.23178877814448054,0.5702826296519308,0.8141524696438096,0.004594233693647992
France,2001,0.2437311364000972,1370376677298.86,0.4282013628862784,0.2590495951981555,0.2096295476070934,0.18487454839323958,56.8932328560722,0.6343615875516403,0.2866566151526573,25.665,25.65,32.985,32.947,29.38,4.848,5.448,4.244,13.168,15.455,11.212,10.517,7.004,8.61,20.422,15.907,17.91,1.52989945223821,0.1327831977699491,3.65899790543178,32.5,83.0,75.5,0.8172402837207207,0.7289939490983,0.0,8.61,76.127,165234.8148148148,1289806.9651351352,14998.415853658536,81.0,148.0,82.0,13384020.0,190891430.84,1229870.1,14302809.0,0.0385133259681236,30857575.0,29047552.0,45608443.0,7.0,0.0001921989824759,0.0003281631811759,5.596210452110169e-05,19512.0,0.0006227649162431,0.0,0.2266803420035953,0.5685261687762174,0.815496498450182,0.031133588717310756
